Time,Total (W),Phase_A (W),Phase_B (W),Phase_C (W)
2/1/2024 21:00,242 W,110 W,119 W,13 W
2/1/2024 22:00,241 W,106 W,120 W,15 W
2/1/2024 23:00,170 W,93 W,60 W,17 W
2/2/2024 0:00,183 W,102 W,61 W,20 W
2/2/2024 1:00,177 W,96 W,61 W,20 W
2/2/2024 2:00,180 W,100 W,61 W,19 W
2/2/2024 3:00,178 W,100 W,61 W,17 W
2/2/2024 4:00,184 W,101 W,61 W,22 W
2/2/2024 5:00,176 W,100 W,60 W,16 W
2/2/2024 6:00,132 W,116 W,16 W,0 W
2/2/2024 7:00,123 W,111 W,15 W,-3 W
2/2/2024 8:00,207 W,129 W,95 W,-17 W
2/2/2024 9:00,313 W,233 W,96 W,-16 W
2/2/2024 10:00,-785 W,-557 W,126 W,-354 W
2/2/2024 11:00,"2,181 W",205 W,898 W,"1,078 W"
2/2/2024 12:00,851 W,172 W,98 W,581 W
2/2/2024 13:00,730 W,181 W,81 W,468 W
2/2/2024 14:00,634 W,174 W,80 W,380 W
2/2/2024 15:00,729 W,528 W,23 W,178 W
2/2/2024 16:00,589 W,530 W,22 W,37 W
2/2/2024 17:00,558 W,534 W,22 W,2 W
2/2/2024 18:00,524 W,486 W,22 W,16 W
2/2/2024 19:00,553 W,472 W,72 W,9 W
2/2/2024 20:00,212 W,118 W,86 W,8 W
2/2/2024 21:00,166 W,110 W,47 W,9 W
2/2/2024 22:00,150 W,93 W,47 W,10 W
2/2/2024 23:00,156 W,96 W,48 W,12 W
2/3/2024 0:00,156 W,95 W,48 W,13 W
2/3/2024 1:00,153 W,92 W,49 W,12 W
2/3/2024 2:00,158 W,97 W,48 W,13 W
2/3/2024 3:00,156 W,95 W,48 W,13 W
2/3/2024 4:00,157 W,97 W,48 W,12 W
2/3/2024 5:00,166 W,104 W,49 W,13 W
2/3/2024 6:00,97 W,94 W,5 W,-2 W
2/3/2024 7:00,117 W,116 W,5 W,-4 W
2/3/2024 8:00,131 W,135 W,4 W,-8 W
2/3/2024 9:00,109 W,117 W,3 W,-11 W
2/3/2024 10:00,114 W,119 W,3 W,-8 W
2/3/2024 11:00,111 W,115 W,3 W,-7 W
2/3/2024 12:00,541 W,483 W,63 W,-5 W
2/3/2024 13:00,554 W,494 W,64 W,-4 W
2/3/2024 14:00,580 W,517 W,65 W,-2 W
2/3/2024 15:00,582 W,520 W,65 W,-3 W
2/3/2024 16:00,197 W,156 W,29 W,12 W
2/3/2024 17:00,600 W,556 W,31 W,13 W
2/3/2024 18:00,163 W,125 W,28 W,10 W
2/3/2024 19:00,559 W,477 W,73 W,9 W
2/3/2024 20:00,158 W,103 W,47 W,8 W
2/3/2024 21:00,165 W,109 W,47 W,9 W
2/3/2024 22:00,159 W,101 W,48 W,10 W
2/3/2024 23:00,155 W,96 W,48 W,11 W
2/4/2024 0:00,153 W,92 W,49 W,12 W
2/4/2024 1:00,157 W,97 W,48 W,12 W
2/4/2024 2:00,155 W,95 W,48 W,12 W
2/4/2024 3:00,152 W,92 W,48 W,12 W
2/4/2024 4:00,145 W,85 W,48 W,12 W
2/4/2024 5:00,153 W,94 W,48 W,11 W
2/4/2024 6:00,105 W,101 W,5 W,-1 W
2/4/2024 7:00,111 W,111 W,4 W,-4 W
2/4/2024 8:00,156 W,114 W,61 W,-19 W
2/4/2024 9:00,498 W,161 W,61 W,276 W
2/4/2024 10:00,679 W,508 W,127 W,44 W
2/4/2024 11:00,774 W,563 W,129 W,82 W
2/4/2024 12:00,738 W,186 W,37 W,515 W
2/4/2024 13:00,"1,322 W",751 W,40 W,531 W
2/4/2024 14:00,"1,076 W",521 W,38 W,517 W
2/4/2024 15:00,"1,498 W",600 W,752 W,146 W
2/4/2024 16:00,781 W,499 W,96 W,186 W
2/4/2024 17:00,572 W,513 W,39 W,20 W
2/4/2024 18:00,520 W,427 W,81 W,12 W
2/4/2024 19:00,546 W,451 W,83 W,12 W
2/4/2024 20:00,195 W,126 W,56 W,13 W
2/4/2024 21:00,193 W,121 W,57 W,15 W
2/4/2024 22:00,203 W,126 W,58 W,19 W
2/4/2024 23:00,191 W,108 W,60 W,23 W
2/5/2024 0:00,197 W,114 W,60 W,23 W
2/5/2024 1:00,203 W,120 W,60 W,23 W
2/5/2024 2:00,205 W,119 W,61 W,25 W
2/5/2024 3:00,204 W,119 W,61 W,24 W
2/5/2024 4:00,204 W,120 W,61 W,23 W
2/5/2024 5:00,215 W,129 W,61 W,25 W
2/5/2024 6:00,148 W,126 W,16 W,6 W
2/5/2024 7:00,144 W,127 W,15 W,2 W
2/5/2024 8:00,207 W,126 W,92 W,-11 W
2/5/2024 9:00,228 W,132 W,109 W,-13 W
2/5/2024 10:00,877 W,464 W,408 W,5 W
2/5/2024 11:00,"1,012 W",855 W,153 W,4 W
2/5/2024 12:00,999 W,493 W,196 W,310 W
2/5/2024 13:00,"1,128 W",879 W,197 W,52 W
2/5/2024 14:00,462 W,284 W,146 W,32 W
2/5/2024 15:00,"1,310 W",249 W,736 W,325 W
2/5/2024 16:00,"1,921 W",501 W,"1,411 W",9 W
2/5/2024 17:00,234 W,152 W,63 W,19 W
2/5/2024 18:00,194 W,114 W,63 W,17 W
2/5/2024 19:00,804 W,459 W,158 W,187 W
2/5/2024 20:00,193 W,96 W,98 W,-1 W
2/5/2024 21:00,202 W,104 W,98 W,0 W
2/5/2024 22:00,193 W,94 W,99 W,0 W
2/5/2024 23:00,184 W,85 W,99 W,0 W
2/6/2024 0:00,180 W,81 W,99 W,0 W
2/6/2024 1:00,188 W,88 W,100 W,0 W
2/6/2024 2:00,182 W,82 W,100 W,0 W
2/6/2024 3:00,183 W,83 W,100 W,0 W
2/6/2024 4:00,186 W,86 W,100 W,0 W
2/6/2024 5:00,184 W,85 W,99 W,0 W
2/6/2024 6:00,195 W,95 W,100 W,0 W
2/6/2024 7:00,150 W,96 W,55 W,-1 W
2/6/2024 8:00,775 W,389 W,87 W,299 W
2/6/2024 9:00,519 W,134 W,104 W,281 W
2/6/2024 10:00,"1,609 W",997 W,144 W,468 W
2/6/2024 11:00,"1,285 W",836 W,144 W,305 W
2/6/2024 12:00,804 W,512 W,120 W,172 W
2/6/2024 13:00,922 W,476 W,123 W,323 W
2/6/2024 14:00,700 W,192 W,154 W,354 W
2/6/2024 15:00,859 W,572 W,96 W,191 W
2/6/2024 16:00,555 W,476 W,64 W,15 W
2/6/2024 17:00,791 W,533 W,64 W,194 W
2/6/2024 18:00,886 W,805 W,65 W,16 W
2/6/2024 19:00,601 W,481 W,106 W,14 W
2/6/2024 20:00,154 W,97 W,47 W,10 W
2/6/2024 21:00,160 W,102 W,47 W,11 W
2/6/2024 22:00,146 W,85 W,48 W,13 W
2/6/2024 23:00,160 W,97 W,49 W,14 W
2/7/2024 0:00,148 W,87 W,49 W,12 W
2/7/2024 1:00,149 W,87 W,49 W,13 W
2/7/2024 2:00,157 W,95 W,49 W,13 W
2/7/2024 3:00,154 W,92 W,50 W,12 W
2/7/2024 4:00,157 W,96 W,49 W,12 W
2/7/2024 5:00,164 W,103 W,49 W,12 W
2/7/2024 6:00,153 W,102 W,38 W,13 W
2/7/2024 7:00,113 W,113 W,4 W,-4 W
2/7/2024 8:00,485 W,125 W,63 W,297 W
2/7/2024 9:00,713 W,184 W,64 W,465 W
2/7/2024 10:00,"1,159 W",910 W,83 W,166 W
2/7/2024 11:00,771 W,582 W,81 W,108 W
2/7/2024 12:00,728 W,283 W,112 W,333 W
2/7/2024 13:00,"1,001 W",529 W,121 W,351 W
2/7/2024 14:00,910 W,788 W,121 W,1 W
2/7/2024 15:00,309 W,175 W,116 W,18 W
2/7/2024 16:00,326 W,188 W,118 W,20 W
2/7/2024 17:00,649 W,571 W,61 W,17 W
2/7/2024 18:00,658 W,519 W,104 W,35 W
2/7/2024 19:00,802 W,500 W,105 W,197 W
2/7/2024 20:00,123 W,76 W,46 W,1 W
2/7/2024 21:00,131 W,82 W,47 W,2 W
2/7/2024 22:00,123 W,73 W,47 W,3 W
2/7/2024 23:00,109 W,60 W,47 W,2 W
2/8/2024 0:00,116 W,65 W,48 W,3 W
2/8/2024 1:00,110 W,59 W,48 W,3 W
2/8/2024 2:00,131 W,77 W,49 W,5 W
2/8/2024 3:00,126 W,74 W,48 W,4 W
2/8/2024 4:00,132 W,81 W,48 W,3 W
2/8/2024 5:00,134 W,83 W,48 W,3 W
2/8/2024 6:00,81 W,76 W,5 W,0 W
2/8/2024 7:00,86 W,83 W,4 W,-1 W
2/8/2024 8:00,168 W,101 W,80 W,-13 W
2/8/2024 9:00,"1,043 W",490 W,91 W,462 W
2/8/2024 10:00,"1,215 W",736 W,182 W,297 W
2/8/2024 11:00,430 W,211 W,130 W,89 W
2/8/2024 12:00,806 W,570 W,119 W,117 W
2/8/2024 13:00,912 W,512 W,118 W,282 W
2/8/2024 14:00,441 W,214 W,119 W,108 W
2/8/2024 15:00,842 W,488 W,63 W,291 W
2/8/2024 17:00,292 W,213 W,62 W,17 W
2/8/2024 18:00,711 W,500 W,156 W,55 W
2/8/2024 20:00,275 W,143 W,98 W,34 W
2/8/2024 21:00,268 W,135 W,97 W,36 W
2/8/2024 22:00,260 W,126 W,98 W,36 W
2/8/2024 23:00,268 W,131 W,98 W,39 W
2/9/2024 0:00,264 W,125 W,99 W,40 W
2/9/2024 1:00,266 W,127 W,98 W,41 W
2/9/2024 2:00,265 W,127 W,99 W,39 W
2/9/2024 3:00,265 W,125 W,99 W,41 W
2/9/2024 4:00,263 W,124 W,99 W,40 W
2/9/2024 5:00,258 W,121 W,98 W,39 W
2/9/2024 6:00,262 W,128 W,98 W,36 W
2/9/2024 7:00,198 W,129 W,54 W,15 W
2/9/2024 8:00,636 W,479 W,81 W,76 W
2/9/2024 9:00,892 W,526 W,84 W,282 W
2/9/2024 10:00,"1,627 W",784 W,140 W,703 W
2/9/2024 11:00,596 W,490 W,82 W,24 W
2/9/2024 12:00,230 W,112 W,81 W,37 W
2/9/2024 13:00,289 W,173 W,80 W,36 W
2/9/2024 14:00,439 W,141 W,81 W,217 W
2/9/2024 15:00,518 W,184 W,81 W,253 W
2/9/2024 16:00,275 W,146 W,82 W,47 W
2/9/2024 17:00,204 W,114 W,81 W,9 W
2/9/2024 18:00,251 W,101 W,125 W,25 W
2/9/2024 19:00,580 W,447 W,107 W,26 W
2/9/2024 20:00,170 W,96 W,48 W,26 W
2/9/2024 21:00,166 W,91 W,48 W,27 W
2/9/2024 22:00,176 W,99 W,49 W,28 W
2/9/2024 23:00,155 W,76 W,48 W,31 W
2/10/2024 0:00,160 W,81 W,49 W,30 W
2/10/2024 1:00,161 W,81 W,49 W,31 W
2/10/2024 2:00,167 W,88 W,49 W,30 W
2/10/2024 3:00,164 W,84 W,49 W,31 W
2/10/2024 4:00,160 W,80 W,49 W,31 W
2/10/2024 5:00,171 W,92 W,49 W,30 W
2/10/2024 6:00,107 W,88 W,5 W,14 W
2/10/2024 7:00,121 W,105 W,5 W,11 W
2/10/2024 8:00,130 W,118 W,4 W,8 W
2/10/2024 9:00,126 W,115 W,4 W,7 W
2/10/2024 10:00,129 W,116 W,4 W,9 W
2/10/2024 11:00,123 W,108 W,5 W,10 W
2/10/2024 12:00,556 W,482 W,64 W,10 W
2/10/2024 13:00,563 W,487 W,64 W,12 W
2/10/2024 14:00,186 W,113 W,61 W,12 W
2/10/2024 15:00,641 W,544 W,64 W,33 W
2/10/2024 16:00,832 W,545 W,63 W,224 W
2/10/2024 17:00,"1,136 W",842 W,66 W,228 W
2/10/2024 18:00,783 W,520 W,63 W,200 W
2/10/2024 19:00,704 W,522 W,156 W,26 W
2/10/2024 20:00,214 W,88 W,98 W,28 W
2/10/2024 21:00,215 W,89 W,98 W,28 W
2/10/2024 22:00,216 W,87 W,99 W,30 W
2/10/2024 23:00,218 W,88 W,99 W,31 W
2/11/2024 0:00,212 W,79 W,99 W,34 W
2/11/2024 1:00,215 W,84 W,99 W,32 W
2/11/2024 2:00,223 W,90 W,100 W,33 W
2/11/2024 3:00,219 W,87 W,100 W,32 W
2/11/2024 4:00,216 W,82 W,101 W,33 W
2/11/2024 5:00,220 W,89 W,100 W,31 W
2/11/2024 6:00,159 W,90 W,55 W,14 W
2/11/2024 7:00,161 W,95 W,55 W,11 W
2/11/2024 8:00,738 W,123 W,106 W,509 W
2/11/2024 9:00,233 W,132 W,104 W,-3 W
2/11/2024 10:00,"1,929 W",773 W,939 W,217 W
2/11/2024 11:00,917 W,740 W,148 W,29 W
2/11/2024 12:00,"1,240 W",742 W,120 W,378 W
2/11/2024 13:00,"1,909 W","1,291 W",596 W,22 W
2/11/2024 14:00,"1,242 W",888 W,214 W,140 W
2/11/2024 15:00,"1,032 W",198 W,288 W,546 W
2/11/2024 16:00,774 W,148 W,116 W,510 W
2/11/2024 17:00,416 W,160 W,57 W,199 W
2/11/2024 18:00,"1,130 W",808 W,125 W,197 W
2/11/2024 19:00,848 W,482 W,166 W,200 W
2/11/2024 20:00,248 W,96 W,124 W,28 W
2/11/2024 21:00,141 W,71 W,58 W,12 W
2/11/2024 22:00,127 W,57 W,59 W,11 W
2/11/2024 23:00,116 W,44 W,60 W,12 W
2/12/2024 0:00,124 W,51 W,60 W,13 W
2/12/2024 1:00,125 W,53 W,60 W,12 W
2/12/2024 2:00,121 W,50 W,60 W,11 W
2/12/2024 3:00,125 W,53 W,61 W,11 W
2/12/2024 4:00,129 W,57 W,61 W,11 W
2/12/2024 5:00,130 W,57 W,61 W,12 W
2/12/2024 6:00,125 W,69 W,59 W,-3 W
2/12/2024 7:00,81 W,72 W,14 W,-5 W
2/12/2024 8:00,652 W,102 W,93 W,457 W
2/12/2024 9:00,540 W,139 W,93 W,308 W
2/12/2024 10:00,646 W,451 W,150 W,45 W
2/12/2024 11:00,559 W,453 W,73 W,33 W
2/12/2024 12:00,"1,615 W",977 W,157 W,481 W
2/12/2024 13:00,653 W,453 W,196 W,4 W
2/12/2024 14:00,564 W,421 W,132 W,11 W
2/12/2024 15:00,751 W,659 W,92 W,0 W
2/12/2024 16:00,188 W,127 W,61 W,0 W
2/12/2024 17:00,197 W,127 W,61 W,9 W
2/12/2024 18:00,535 W,399 W,106 W,30 W
2/12/2024 19:00,618 W,487 W,106 W,25 W
2/12/2024 20:00,327 W,143 W,155 W,29 W
2/12/2024 21:00,235 W,110 W,97 W,28 W
2/12/2024 22:00,230 W,103 W,97 W,30 W
2/12/2024 23:00,240 W,110 W,99 W,31 W
2/13/2024 0:00,229 W,98 W,98 W,33 W
2/13/2024 1:00,242 W,109 W,99 W,34 W
2/13/2024 2:00,245 W,112 W,99 W,34 W
2/13/2024 3:00,245 W,111 W,99 W,35 W
2/13/2024 4:00,246 W,113 W,99 W,34 W
2/13/2024 5:00,247 W,116 W,99 W,32 W
2/13/2024 6:00,238 W,110 W,98 W,30 W
2/13/2024 7:00,193 W,113 W,54 W,26 W
2/13/2024 8:00,183 W,121 W,54 W,8 W
2/13/2024 9:00,145 W,119 W,22 W,4 W
2/13/2024 10:00,496 W,400 W,97 W,-1 W
2/13/2024 11:00,176 W,114 W,62 W,0 W
2/13/2024 12:00,510 W,405 W,95 W,10 W
2/13/2024 13:00,534 W,462 W,62 W,10 W
2/13/2024 14:00,270 W,169 W,71 W,30 W
2/13/2024 15:00,227 W,137 W,71 W,19 W
2/13/2024 16:00,230 W,142 W,70 W,18 W
2/13/2024 17:00,596 W,524 W,72 W,0 W
2/13/2024 18:00,294 W,145 W,115 W,34 W
2/13/2024 19:00,867 W,499 W,166 W,202 W
2/13/2024 20:00,533 W,157 W,165 W,211 W
2/13/2024 21:00,246 W,126 W,108 W,12 W
2/13/2024 22:00,246 W,125 W,109 W,12 W
2/13/2024 23:00,251 W,129 W,109 W,13 W
2/14/2024 0:00,243 W,122 W,110 W,11 W
2/14/2024 1:00,245 W,124 W,110 W,11 W
2/14/2024 2:00,245 W,123 W,110 W,12 W
2/14/2024 3:00,236 W,116 W,110 W,10 W
2/14/2024 4:00,243 W,121 W,111 W,11 W
2/14/2024 5:00,242 W,121 W,110 W,11 W
2/14/2024 6:00,193 W,131 W,64 W,-2 W
2/14/2024 7:00,205 W,145 W,64 W,-4 W
2/14/2024 8:00,310 W,124 W,31 W,155 W
2/14/2024 9:00,315 W,127 W,31 W,157 W
2/14/2024 10:00,303 W,133 W,163 W,7 W
2/14/2024 11:00,"1,165 W",409 W,572 W,184 W
2/14/2024 12:00,"1,814 W",734 W,902 W,178 W
2/14/2024 13:00,366 W,138 W,45 W,183 W
2/14/2024 14:00,756 W,534 W,46 W,176 W
2/14/2024 15:00,499 W,444 W,46 W,9 W
2/14/2024 16:00,688 W,463 W,46 W,179 W
2/14/2024 17:00,725 W,483 W,47 W,195 W
2/14/2024 18:00,"1,095 W",217 W,282 W,596 W
2/14/2024 19:00,"1,275 W",212 W,281 W,782 W
2/14/2024 20:00,"1,042 W",181 W,280 W,581 W
2/14/2024 21:00,"1,073 W",168 W,282 W,623 W
2/14/2024 22:00,"1,129 W",164 W,284 W,681 W
2/14/2024 23:00,"1,154 W",137 W,284 W,733 W
2/15/2024 0:00,"1,170 W",136 W,285 W,749 W
2/15/2024 1:00,"1,142 W",151 W,284 W,707 W
2/15/2024 2:00,"1,157 W",143 W,284 W,730 W
2/15/2024 3:00,"1,172 W",144 W,284 W,744 W
2/15/2024 4:00,"1,165 W",148 W,284 W,733 W
2/15/2024 5:00,"1,162 W",144 W,283 W,735 W
2/15/2024 6:00,"1,094 W",144 W,239 W,711 W
2/15/2024 7:00,880 W,181 W,190 W,509 W
2/15/2024 8:00,833 W,177 W,189 W,467 W
2/15/2024 9:00,438 W,221 W,98 W,119 W
2/15/2024 10:00,981 W,771 W,100 W,110 W
2/15/2024 11:00,399 W,182 W,98 W,119 W
2/15/2024 12:00,412 W,182 W,99 W,131 W
2/15/2024 13:00,467 W,181 W,119 W,167 W
2/15/2024 14:00,"1,157 W",883 W,102 W,172 W
2/15/2024 15:00,803 W,566 W,99 W,138 W
2/15/2024 16:00,534 W,284 W,108 W,142 W
2/15/2024 17:00,499 W,233 W,108 W,158 W
2/15/2024 18:00,974 W,595 W,237 W,142 W
2/15/2024 19:00,610 W,214 W,235 W,161 W
2/15/2024 20:00,857 W,452 W,252 W,153 W
2/15/2024 21:00,594 W,164 W,252 W,178 W
2/15/2024 22:00,570 W,141 W,252 W,177 W
2/15/2024 23:00,585 W,141 W,255 W,189 W
2/16/2024 0:00,592 W,143 W,255 W,194 W
2/16/2024 1:00,589 W,146 W,255 W,188 W
2/16/2024 2:00,600 W,152 W,256 W,192 W
2/16/2024 3:00,598 W,148 W,257 W,193 W
2/16/2024 4:00,592 W,138 W,258 W,196 W
2/16/2024 5:00,601 W,152 W,258 W,191 W
2/16/2024 6:00,619 W,171 W,258 W,190 W
2/16/2024 7:00,536 W,182 W,212 W,142 W
2/16/2024 8:00,635 W,170 W,161 W,304 W
2/16/2024 9:00,875 W,175 W,104 W,596 W
2/16/2024 10:00,729 W,509 W,91 W,129 W
2/16/2024 11:00,749 W,513 W,94 W,142 W
2/16/2024 12:00,450 W,184 W,116 W,150 W
2/16/2024 13:00,448 W,184 W,114 W,150 W
2/16/2024 14:00,861 W,477 W,241 W,143 W
2/16/2024 15:00,261 W,175 W,59 W,27 W
2/16/2024 16:00,260 W,204 W,29 W,27 W
2/16/2024 17:00,264 W,205 W,29 W,30 W
2/16/2024 18:00,229 W,169 W,27 W,33 W
2/16/2024 19:00,714 W,537 W,142 W,35 W
2/16/2024 20:00,294 W,167 W,98 W,29 W
2/16/2024 21:00,276 W,146 W,98 W,32 W
2/16/2024 22:00,296 W,165 W,99 W,32 W
2/16/2024 23:00,289 W,156 W,99 W,34 W
2/17/2024 0:00,301 W,164 W,100 W,37 W
2/17/2024 1:00,292 W,155 W,100 W,37 W
2/17/2024 2:00,293 W,155 W,100 W,38 W
2/17/2024 3:00,295 W,159 W,100 W,36 W
2/17/2024 4:00,296 W,160 W,100 W,36 W
2/17/2024 5:00,623 W,487 W,101 W,35 W
2/17/2024 6:00,228 W,158 W,55 W,15 W
2/17/2024 7:00,236 W,169 W,55 W,12 W
2/17/2024 8:00,174 W,152 W,22 W,0 W
2/17/2024 9:00,142 W,140 W,3 W,-1 W
2/17/2024 10:00,150 W,147 W,4 W,-1 W
2/17/2024 11:00,192 W,142 W,39 W,11 W
2/17/2024 12:00,565 W,515 W,40 W,10 W
2/17/2024 13:00,657 W,560 W,63 W,34 W
2/17/2024 14:00,245 W,172 W,61 W,12 W
2/17/2024 15:00,569 W,467 W,64 W,38 W
2/17/2024 16:00,685 W,601 W,64 W,20 W
2/17/2024 17:00,678 W,577 W,64 W,37 W
2/17/2024 18:00,750 W,588 W,115 W,47 W
2/17/2024 19:00,344 W,142 W,155 W,47 W
2/17/2024 20:00,342 W,138 W,156 W,48 W
2/17/2024 21:00,261 W,129 W,99 W,33 W
2/17/2024 22:00,257 W,125 W,99 W,33 W
2/17/2024 23:00,247 W,113 W,99 W,35 W
2/18/2024 0:00,251 W,117 W,99 W,35 W
2/18/2024 1:00,253 W,120 W,99 W,34 W
2/18/2024 2:00,249 W,114 W,99 W,36 W
2/18/2024 3:00,243 W,107 W,99 W,37 W
2/18/2024 4:00,254 W,117 W,100 W,37 W
2/18/2024 5:00,249 W,114 W,99 W,36 W
2/18/2024 6:00,252 W,137 W,99 W,16 W
2/18/2024 7:00,198 W,131 W,55 W,12 W
2/18/2024 8:00,160 W,125 W,22 W,13 W
2/18/2024 9:00,660 W,146 W,24 W,490 W
2/18/2024 10:00,"1,252 W",255 W,987 W,10 W
2/18/2024 11:00,"1,146 W","1,103 W",27 W,16 W
2/18/2024 12:00,381 W,297 W,65 W,19 W
2/18/2024 13:00,689 W,617 W,46 W,26 W
2/18/2024 14:00,"1,543 W","1,465 W",51 W,27 W
2/18/2024 15:00,"1,563 W","1,480 W",51 W,32 W
2/18/2024 16:00,268 W,200 W,45 W,23 W
2/18/2024 17:00,709 W,629 W,47 W,33 W
2/18/2024 18:00,323 W,262 W,45 W,16 W
2/18/2024 19:00,402 W,229 W,138 W,35 W
2/18/2024 20:00,645 W,527 W,99 W,19 W
2/18/2024 21:00,308 W,192 W,98 W,18 W
2/18/2024 22:00,318 W,201 W,98 W,19 W
2/18/2024 23:00,329 W,209 W,99 W,21 W
2/19/2024 0:00,322 W,202 W,99 W,21 W
2/19/2024 1:00,326 W,207 W,99 W,20 W
2/19/2024 2:00,330 W,209 W,100 W,21 W
2/19/2024 3:00,327 W,207 W,100 W,20 W
2/19/2024 4:00,324 W,204 W,99 W,21 W
2/19/2024 5:00,327 W,207 W,99 W,21 W
2/19/2024 6:00,275 W,217 W,55 W,3 W
2/19/2024 7:00,276 W,222 W,54 W,0 W
2/19/2024 8:00,240 W,204 W,22 W,14 W
2/19/2024 9:00,214 W,214 W,4 W,-4 W
2/19/2024 10:00,205 W,205 W,4 W,-4 W
2/19/2024 16:00,764 W,722 W,24 W,18 W
2/19/2024 17:00,809 W,770 W,24 W,15 W
2/19/2024 18:00,747 W,670 W,63 W,14 W
2/19/2024 19:00,292 W,221 W,61 W,10 W
2/19/2024 20:00,228 W,212 W,4 W,12 W
2/19/2024 21:00,223 W,206 W,4 W,13 W
2/19/2024 22:00,254 W,194 W,49 W,11 W
2/19/2024 23:00,255 W,195 W,49 W,11 W
2/20/2024 0:00,601 W,540 W,50 W,11 W
2/20/2024 1:00,597 W,537 W,50 W,10 W
2/20/2024 2:00,258 W,199 W,49 W,10 W
2/20/2024 3:00,256 W,197 W,49 W,10 W
2/20/2024 4:00,257 W,198 W,49 W,10 W
2/20/2024 5:00,259 W,198 W,49 W,12 W
2/20/2024 6:00,262 W,200 W,49 W,13 W
2/20/2024 7:00,223 W,211 W,4 W,8 W
2/20/2024 8:00,202 W,203 W,4 W,-5 W
2/20/2024 9:00,614 W,558 W,61 W,-5 W
2/20/2024 10:00,797 W,570 W,71 W,156 W
2/20/2024 11:00,"1,056 W",741 W,162 W,153 W
2/20/2024 12:00,298 W,216 W,70 W,12 W
2/20/2024 13:00,282 W,193 W,74 W,15 W
2/20/2024 14:00,556 W,247 W,123 W,186 W
2/20/2024 15:00,493 W,246 W,73 W,174 W
2/20/2024 16:00,329 W,235 W,60 W,34 W
2/20/2024 17:00,279 W,207 W,60 W,12 W
2/20/2024 18:00,289 W,176 W,104 W,9 W
2/20/2024 19:00,267 W,155 W,102 W,10 W
2/20/2024 20:00,223 W,163 W,48 W,12 W
2/20/2024 21:00,206 W,148 W,47 W,11 W
2/20/2024 22:00,212 W,152 W,48 W,12 W
2/20/2024 23:00,203 W,144 W,48 W,11 W
2/21/2024 0:00,207 W,147 W,49 W,11 W
2/21/2024 1:00,215 W,155 W,49 W,11 W
2/21/2024 2:00,217 W,157 W,49 W,11 W
2/21/2024 3:00,210 W,151 W,48 W,11 W
2/21/2024 4:00,208 W,149 W,48 W,11 W
2/21/2024 5:00,161 W,158 W,5 W,-2 W
2/21/2024 6:00,162 W,160 W,4 W,-2 W
2/21/2024 7:00,171 W,171 W,4 W,-4 W
2/21/2024 8:00,162 W,163 W,4 W,-5 W
2/21/2024 9:00,172 W,174 W,3 W,-5 W
2/21/2024 10:00,"2,018 W","1,572 W",120 W,326 W
2/21/2024 11:00,"2,126 W","1,591 W",138 W,397 W
2/21/2024 12:00,"1,166 W",244 W,889 W,33 W
2/21/2024 13:00,832 W,772 W,33 W,27 W
2/21/2024 14:00,402 W,368 W,30 W,4 W
2/21/2024 15:00,421 W,369 W,30 W,22 W
2/21/2024 16:00,211 W,159 W,31 W,21 W
2/21/2024 17:00,575 W,515 W,38 W,22 W
2/21/2024 18:00,241 W,144 W,72 W,25 W
2/21/2024 19:00,707 W,480 W,168 W,59 W
2/21/2024 20:00,270 W,120 W,109 W,41 W
2/21/2024 21:00,264 W,110 W,109 W,45 W
2/21/2024 22:00,264 W,106 W,110 W,48 W
2/21/2024 23:00,256 W,96 W,110 W,50 W
2/22/2024 0:00,261 W,98 W,111 W,52 W
2/22/2024 1:00,917 W,105 W,113 W,699 W
2/22/2024 2:00,280 W,118 W,111 W,51 W
2/22/2024 3:00,278 W,116 W,111 W,51 W
2/22/2024 4:00,266 W,105 W,110 W,51 W
2/22/2024 5:00,272 W,111 W,111 W,50 W
2/22/2024 6:00,279 W,120 W,110 W,49 W
2/22/2024 7:00,208 W,118 W,65 W,25 W
2/22/2024 8:00,150 W,117 W,14 W,19 W
2/22/2024 9:00,147 W,111 W,14 W,22 W
2/22/2024 10:00,818 W,586 W,52 W,180 W
2/22/2024 11:00,569 W,483 W,58 W,28 W
2/22/2024 12:00,470 W,385 W,58 W,27 W
2/22/2024 13:00,307 W,176 W,81 W,50 W
2/22/2024 14:00,278 W,190 W,38 W,50 W
2/22/2024 15:00,602 W,434 W,126 W,42 W
2/22/2024 16:00,573 W,491 W,29 W,53 W
2/22/2024 17:00,568 W,498 W,30 W,40 W
2/22/2024 18:00,551 W,477 W,29 W,45 W
2/22/2024 19:00,509 W,443 W,28 W,38 W
2/22/2024 20:00,112 W,69 W,4 W,39 W
2/22/2024 21:00,106 W,62 W,4 W,40 W
2/22/2024 22:00,113 W,66 W,5 W,42 W
2/22/2024 23:00,110 W,62 W,5 W,43 W
2/23/2024 0:00,113 W,62 W,5 W,46 W
2/23/2024 1:00,149 W,55 W,50 W,44 W
2/23/2024 2:00,151 W,58 W,49 W,44 W
2/23/2024 3:00,150 W,55 W,49 W,46 W
2/23/2024 4:00,150 W,56 W,49 W,45 W
2/23/2024 5:00,93 W,64 W,4 W,25 W
2/23/2024 6:00,91 W,63 W,4 W,24 W
2/23/2024 7:00,97 W,74 W,4 W,19 W
2/23/2024 8:00,92 W,73 W,3 W,16 W
